0.0,11999.0,175.02147301766732,44.675901357090964,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,2.0
1.0,11447.0,104.9628610673984,137.77748315420416,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,0.0
2.0,11630.0,113.81753455588137,188.11622027832743,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,4.0
3.0,11562.0,193.0559726091021,76.2139088583172,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,1.0
4.0,11428.0,62.867596778028,82.62627304374024,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,3.0
5.0,11865.0,56.88553962149041,32.21201274408918,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,3.0
6.0,11619.0,39.200040856779104,50.86175378984845,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,3.0
7.0,11203.0,177.71935572265448,134.86773067360988,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,1.0
8.0,11283.0,111.54268086877461,16.370279003040267,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,3.0
9.0,11861.0,123.78870954332211,41.23682565361997,61.0730935304223,123.4066856167482,172.12574684689594,174.07901484222668,160.2727495909892,39.82548089109687,3.8732628066116437,103.5661453610531,50.70917784788664,197.97995263987684,2.0
