0.0,11514.0,56.76465596783764,113.55541238581495,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,2.0
1.0,11830.0,35.88191366558024,64.98223292244873,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,8.0
2.0,11857.0,118.3298539768316,163.6438434892259,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,0.0
3.0,11407.0,5.82243911274376,127.67626784965277,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,5.0
4.0,11572.0,123.86373000076998,180.0994304259856,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,7.0
5.0,11861.0,70.47831483290497,86.57348488521595,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,8.0
6.0,11762.0,75.40725694525703,44.128106922616126,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,8.0
7.0,11868.0,160.82117262819625,68.36497140141313,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,1.0
8.0,11958.0,113.64192747497306,72.95496145097093,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,6.0
9.0,11593.0,182.41670374603424,129.82134405346258,137.5916335293444,158.7993784892843,169.91334359387264,49.498516333181406,103.43429077564166,120.98471114075322,138.44801056853663,45.0601940847551,8.361151786523834,192.88811206834288,19.40863862326314,161.62928916440447,118.80342481140941,70.58510765305519,141.34897915444594,191.10354853798202,96.52900299011876,63.22194240010506,2.0
