0.0,11692.0,127.08496467104578,167.53836305871755,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,0.0
1.0,11338.0,100.6198227426079,123.80050314727143,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,2.0
2.0,11316.0,47.48081115242044,45.33840687455537,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,7.0
3.0,11927.0,16.909655184456373,22.419096121557214,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,3.0
4.0,11273.0,32.78272816041217,145.3243479628012,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,5.0
5.0,11797.0,194.42507328455756,61.179478111286414,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,6.0
6.0,11672.0,171.6214862656842,53.17846532717858,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,7.0
7.0,11868.0,122.7101018156243,51.80089393031393,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,7.0
8.0,11710.0,15.431940633667063,23.645010942564546,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,3.0
9.0,11507.0,177.37462019326676,9.65851393184276,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,6.0
10.0,11210.0,71.97263193344838,195.82616809730916,138.47142322802105,166.15174296942953,182.93438084399418,180.22100051658123,99.96490483274947,88.768885617979,23.32263346824277,117.38085499862758,41.05232280161268,122.75893436019649,48.719436986224515,133.2369373770264,191.61953080543523,29.139869078384994,136.9062031544122,28.82721410445921,1.0
