0.0,11255.0,37.80242558653357,21.015727361317715,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,3.0
1.0,11788.0,155.9239725158506,152.3584469309013,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,0.0
2.0,11723.0,126.00213626844616,36.98043346941506,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,2.0
3.0,11270.0,145.61950024316315,196.0407081403534,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,6.0
4.0,11994.0,23.429201382404784,21.97809540566691,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,7.0
5.0,11843.0,89.00218023357777,188.5774726779629,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,1.0
6.0,11446.0,65.07988742717119,27.793592527763234,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,4.0
7.0,11684.0,69.49111800119914,106.80270994425918,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,7.0
8.0,11798.0,167.56440107327668,105.48034639298633,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,5.0
9.0,11904.0,28.15878369278837,13.790816202415158,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,7.0
10.0,11791.0,173.0055172867279,181.93241986538925,170.88324539122544,188.83548868480077,78.28656795813636,189.32644853218005,138.6921270034786,7.866098870958327,98.25479297418053,21.396166322195743,83.41111485897952,70.20433458278109,174.42354732997987,116.85929610817827,146.97845846052005,191.12967022203213,13.651554841637005,106.5487694667059,0.0
